CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,113,16,73,-,"1,214.95",71.05,130,"1,189.55","1,224.80",65,"24,750.00",325,7.70,8.00,65,-5.60,8.15,18.91,"10,854",641,"3,357",
,827,214,263,-,"1,146.25",49.35,260,"1,144.40","1,152.45",130,"24,800.00",325,8.10,8.40,65,-6.45,8.10,18.24,"58,308","9,776","19,043",
,58,-7,10,-,"1,100.00",60.70,130,"1,093.95","1,107.10",325,"24,850.00",585,8.60,8.95,65,-6.60,9.05,17.94,"11,599",681,"2,931",
,679,68,181,-,"1,050.00",54.50,260,"1,046.10","1,051.50",130,"24,900.00",65,9.15,9.40,130,-7.15,9.10,17.29,"51,840","8,262","19,558",
,154,11,30,-,998.90,54.35,130,996.65,"1,021.75",65,"24,950.00",195,9.90,10.20,"1,430",-7.30,10.05,16.93,"15,119","1,808","6,228",
,"4,047","1,471","3,668",-,954.00,55.30,195,949.30,954.05,130,"25,000.00",65,10.60,10.80,650,-8.05,10.55,16.41,"1,80,651","37,583","69,128",
,363,259,339,-,901.45,48.35,130,900.30,918.25,65,"25,050.00",260,11.30,11.50,260,-8.20,11.30,15.93,"18,741","4,726","6,890",
,"1,446",225,483,-,855.60,53.85,325,850.65,855.85,65,"25,100.00",585,11.90,12.25,455,-9.70,11.90,15.40,"59,122","7,364","17,974",
,708,476,673,-,803.20,53.05,65,789.15,807.60,65,"25,150.00",195,12.90,13.10,"1,300",-9.90,12.90,14.94,"19,802","3,163","6,743",
,"3,357",260,924,-,757.90,54.60,130,753.50,757.15,65,"25,200.00",130,14.10,14.15,325,-11.25,14.00,14.47,"84,149","12,586","26,876",
,399,31,584,-,705.35,36.80,195,698.50,710.75,325,"25,250.00",195,15.20,15.70,65,-12.30,15.35,14.03,"33,663","1,478","7,289",
,"4,326","1,955","3,954",-,660.75,47.00,325,654.85,660.15,65,"25,300.00",130,16.60,17.00,"1,950",-13.85,16.60,13.53,"1,09,656","22,216","34,610",
,354,103,297,-,610.50,45.30,130,592.95,618.35,65,"25,350.00",130,19.00,19.30,195,-15.05,18.90,13.18,"35,838","5,681","9,670",
,"3,313",-57,"3,528",-,563.20,43.50,65,561.60,564.90,65,"25,400.00",130,21.60,21.75,"2,405",-16.60,21.75,12.86,"98,699","14,309","25,821",
,481,82,615,-,520.35,43.95,260,513.95,519.40,260,"25,450.00",585,24.85,24.95,260,-18.25,24.95,12.52,"47,427","2,260","7,605",
,"12,100","2,050","24,380",-,469.60,34.55,260,469.60,472.75,260,"25,500.00",260,28.45,28.95,260,-21.40,28.95,12.21,"2,24,932","23,062","53,392",
,944,-65,"1,807",-,426.15,35.00,260,425.05,430.80,260,"25,550.00",260,33.55,33.95,260,-23.75,33.65,11.89,"74,235","2,903","11,980",
,"7,874",425,"16,281",-,383.00,30.65,260,382.05,383.15,65,"25,600.00",260,39.60,39.90,260,-27.60,39.90,11.66,"1,82,300","11,479","35,793",
,"4,499",-76,"5,669",6.44,341.75,30.40,260,339.40,340.95,260,"25,650.00",260,47.20,47.65,260,-31.85,47.35,11.43,"90,496","6,895","14,016",
,"10,800","1,880","36,214",6.95,299.95,23.70,260,298.50,299.95,65,"25,700.00",260,56.65,57.10,260,-35.50,57.10,11.29,"2,27,463","24,428","41,489",
,"3,738",-77,"17,110",7.38,261.50,18.15,260,261.50,263.20,260,"25,750.00",260,68.55,68.85,65,-39.45,68.55,11.15,"1,08,782","6,884","13,042",
,"23,353",-545,"1,44,690",7.62,225.15,14.00,260,225.10,225.85,65,"25,800.00",130,82.65,82.90,260,-43.55,82.65,11.07,"3,09,834","26,115","49,585",
,"10,592",-957,"78,779",7.87,192.45,10.60,260,192.45,193.10,845,"25,850.00",260,98.55,99.25,260,-48.10,98.35,10.95,"1,66,747","13,038","21,284",
,"38,665","16,520","4,21,308",8.04,162.30,7.70,260,161.05,162.30,260,"25,900.00",260,117.60,118.45,260,-51.10,118.45,10.99,"5,10,550","37,504","52,813",
,"28,628","23,486","2,96,411",8.08,134.00,3.05,260,134.05,134.60,260,"25,950.00",260,139.75,140.25,65,-57.25,139.75,10.93,"2,84,779","27,109","31,040",
,"90,482","44,391","7,06,627",8.16,109.55,-0.10,910,109.55,109.60,390,"26,000.00",260,165.60,167.15,260,-58.30,166.30,11.07,"4,45,782","36,281","50,442",
,"17,624","11,236","1,70,085",8.27,89.00,-2.25,390,89.00,89.45,260,"26,050.00",260,194.60,195.75,260,-60.85,194.00,11.11,"48,771","3,642","4,615",
,"49,420","35,545","3,20,118",8.34,71.00,-3.85,845,71.00,71.50,130,"26,100.00",260,226.05,226.60,"1,495",-62.85,226.60,11.34,"77,998","9,093","11,499",
,"14,539","7,215","1,16,377",8.45,56.50,-4.80,260,56.25,56.60,260,"26,150.00",260,260.75,262.90,260,-62.15,262.95,11.68,"11,826",763,"1,408",
,"54,019","23,575","3,51,232",8.54,44.20,-5.50,325,43.95,44.30,260,"26,200.00",260,299.20,301.70,260,-63.20,299.70,11.91,"31,875","4,679","6,722",
,"13,148","9,072","1,04,691",8.65,34.50,-6.45,260,34.25,34.50,"1,885","26,250.00",260,338.55,340.75,260,-66.30,340.95,12.38,"3,693",353,523,
,"50,967","32,957","2,34,438",8.74,26.50,-7.45,"1,430",26.50,26.60,65,"26,300.00",260,381.15,382.35,65,-63.60,381.00,12.64,"14,956","4,181","5,356",
,"13,059","8,266","92,115",8.96,21.15,-6.75,260,20.85,21.15,260,"26,350.00",260,423.55,427.85,260,-65.55,427.10,13.34,"1,619",141,262,
,"27,014","14,014","1,39,045",9.12,16.55,-6.90,260,16.60,16.95,260,"26,400.00",260,471.00,474.05,260,-69.85,470.75,13.75,"3,107",995,"1,606",
,"13,126","10,060","54,602",9.42,13.65,-5.90,260,13.50,13.85,260,"26,450.00",260,515.55,521.75,260,-62.40,518.50,14.49,126,44,49,
,"61,558","35,278","1,96,767",9.79,11.70,-5.70,585,11.30,11.70,"3,315","26,500.00","1,170",565.00,568.15,65,-64.60,565.00,15.07,"10,170","4,757","6,102",
,"10,230","5,895","45,380",10.04,9.60,-5.15,715,9.25,9.60,325,"26,550.00",65,567.95,619.70,845,-63.45,614.75,15.96,28,18,22,
,"24,678","13,806","82,147",10.35,8.10,-4.95,195,7.75,8.05,455,"26,600.00",455,659.35,666.85,130,-66.75,659.35,16.23,661,361,496,
,"6,550","4,035","27,024",10.60,6.70,-4.95,65,6.65,7.00,585,"26,650.00",65,663.85,743.40,65,-73.45,711.05,17.31,62,-3,65,
,"20,758","10,169","79,581",10.92,5.75,-4.40,65,5.80,6.00,65,"26,700.00",65,734.50,762.40,130,-62.00,761.15,18.19,393,235,271,
,"6,283","4,729","24,513",11.33,5.20,-4.20,65,5.20,5.35,780,"26,750.00",130,804.90,815.75,650,-65.95,809.00,18.77,96,60,61,
,"24,288","13,313","64,619",11.72,4.70,-3.90,260,4.60,4.70,585,"26,800.00",585,851.25,861.00,65,-59.10,855.70,19.16,134,30,418,
,"6,344","3,382","22,541",12.13,4.30,-3.50,325,4.25,4.45,585,"26,850.00",65,857.60,954.50,65,-96.55,881.55,16.03,3,3,6,
,"19,827","14,225","58,766",12.40,3.70,-3.45,"1,950",3.70,3.95,260,"26,900.00",65,909.80,961.65,130,-74.05,953.00,20.40,41,23,44,
,"2,800","1,961","13,543",13.02,3.80,-2.65,585,3.50,3.65,65,"26,950.00",65,957.40,"1,046.65",65,-87.85,982.30,17.61,11,2,3,
,"91,217","54,850","2,13,609",13.37,3.45,-2.55,65,3.35,3.45,"2,340","27,000.00",130,"1,053.90","1,059.40",195,-63.05,"1,053.60",22.06,"1,328",851,"1,793",
,"2,071","1,099","8,254",13.80,3.25,-2.10,650,2.95,3.20,390,"27,050.00",130,"1,088.85","1,118.75",130,-88.75,"1,085.00",19.59,7,2,3,
,"17,094","11,626","48,435",13.96,2.70,-2.20,"1,105",2.65,2.85,650,"27,100.00",65,"1,106.90","1,203.80",65,-87.00,"1,129.00",18.94,14,-2,14,
,"2,369","2,003","9,183",14.29,2.45,-2.25,650,2.45,2.55,650,"27,150.00",130,"1,187.50","1,218.55",65,-91.75,"1,188.85",21.79,4,1,7,
,"21,442","13,334","51,960",14.68,2.30,-1.80,390,2.15,2.30,520,"27,200.00",65,"1,203.35","1,306.75","1,105",-71.05,"1,246.45",23.92,11,-,6,
,"1,098",609,"3,649",15.10,2.20,-1.55,390,2.00,2.20,650,"27,250.00",130,"1,286.40","1,322.55",130,-77.70,"1,286.95",22.81,1,-,57,
,"21,834","16,372","47,849",15.31,1.90,-1.45,260,1.80,1.90,130,"27,300.00",65,"1,309.65","1,402.30",65,-60.25,"1,350.10",26.03,2,1,65,
,"2,837","1,756","5,582",15.59,1.70,-1.15,"3,575",1.65,1.80,585,"27,350.00",130,"1,385.80","1,417.05",130,-81.30,"1,386.05",24.00,1,-,1,
,"15,987","13,974","45,513",15.89,1.55,-1.30,"66,105",1.55,1.60,"16,575","27,400.00",780,"1,444.35","1,507.80","1,040",-78.45,"1,442.80",26.11,5,2,6,
,"1,589",349,"3,764",16.43,1.60,-0.85,650,1.60,1.65,130,"27,450.00",130,"1,485.30","1,518.75",130,-77.70,"1,487.70",25.73,1,-,4,
,"1,02,215","59,537","2,10,911",16.78,1.50,-0.60,"72,995",1.45,1.50,"1,76,150","27,500.00",455,"1,549.00","1,557.80",130,-62.45,"1,546.05",28.16,44,40,132,
,"5,953","2,493","22,253",17.04,1.35,-0.70,"35,100",1.35,1.45,"10,985","27,550.00",130,"1,596.70","1,618.50",130,-46.30,"1,608.70",31.17,3,-,5,
,"12,321","12,321","33,958",17.43,1.30,-31.25,"1,10,500",1.30,1.35,"4,355","27,600.00",130,"1,649.00","1,660.25",325,-93.10,"1,648.00",29.94,7,4,4,
