CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,1,-,4,-,"2,532.30",134.70,650,"2,349.75","2,720.70",650,"23,100.00","1,235",7.10,7.15,65,0.10,7.10,29.62,"20,251","5,508","9,322",
,1,-,4,37.21,"2,514.75",167.95,650,"2,324.85","2,683.90",650,"23,150.00","1,235",7.20,9.50,65,0.35,7.20,29.15,686,117,235,
,1,-,2,40.61,"2,483.90",183.35,650,"2,293.85","2,627.90",650,"23,200.00",195,7.65,8.10,260,1.80,8.55,29.36,"3,964",359,"1,003",
,1,1,2,-,"2,355.10",-143.60,650,"2,168.40","2,544.55",650,"23,250.00","1,300",7.20,10.00,65,-,7.25,28.11,342,-42,113,
,3,1,2,32.20,"2,353.70",131.65,650,"2,163.85","2,543.40","1,690","23,300.00",65,9.00,9.05,260,0.15,8.00,27.99,"1,731",128,499,
,2,-,2,-,"2,254.25",105.05,650,"2,099.80","2,421.45",650,"23,350.00","1,300",8.15,10.65,650,-,8.20,27.56,378,63,108,
,-,-,3,32.93,"2,260.95",189.70,650,"2,071.05","2,426.55",650,"23,400.00",780,8.30,10.50,130,2.35,10.35,28.02,"1,949",184,487,
,2,-,2,-,"2,184.80",88.70,650,"1,995.10","2,374.50",650,"23,450.00","1,300",9.10,10.50,"1,040",1.35,9.70,27.18,603,15,144,
,2,-,2,37.20,"2,188.85",154.65,650,"1,998.75","2,324.80",325,"23,500.00","1,235",9.15,10.25,260,0.15,9.15,26.38,"21,433","2,651","7,636",
,1,1,3,31.91,"2,115.00",164.70,650,"1,925.05","2,288.40","1,690","23,550.00",585,10.00,11.00,975,1.05,11.00,26.62,257,24,85,
,2,-,3,36.83,"2,095.55",146.85,650,"1,905.80","2,233.15","1,690","23,600.00",780,10.00,13.95,"1,300",0.55,10.00,25.65,"2,147",232,446,
,2,1,3,30.54,"2,014.85",156.00,650,"1,824.95","2,187.95","1,690","23,650.00",780,10.60,13.40,65,0.20,10.70,25.38,936,176,239,
,4,2,4,35.28,"1,995.00",141.40,650,"1,804.85","2,130.35",650,"23,700.00","1,300",10.65,14.70,260,2.35,13.35,25.78,"4,686",712,976,
,2,-,3,35.01,"1,948.10",144.60,650,"1,758.45","2,081.20","1,690","23,750.00","1,300",10.65,15.00,65,3.20,14.70,25.64,552,70,149,
,4,2,4,-,"1,830.55",81.50,650,"1,692.70","2,020.10",650,"23,800.00",325,12.65,13.80,325,0.75,12.90,24.48,"4,379",-140,"1,104",
,2,-,2,33.92,"1,850.90",146.40,650,"1,660.70","1,978.45",650,"23,850.00",650,12.45,16.60,650,2.40,15.25,24.64,365,109,172,
,2,-,2,31.79,"1,791.30",162.75,650,"1,601.20","1,923.60",650,"23,900.00",65,14.30,15.25,325,1.15,14.30,23.77,"8,906","3,198","3,529",
,2,-,2,31.64,"1,745.30",158.30,650,"1,555.15","1,876.50",650,"23,950.00",65,15.00,17.50,"1,300",0.05,15.00,23.39,"1,555",49,136,
,210,114,194,-,"1,630.85",169.90,260,"1,604.25","1,648.40",130,"24,000.00",845,15.50,16.10,455,1.35,16.20,23.14,"35,668","1,394","8,291",
,2,-,4,30.21,"1,645.70",133.95,650,"1,455.55","1,770.40",650,"24,050.00",65,16.00,20.00,130,1.50,17.55,22.89,"1,882",45,282,
,18,-,2,28.80,"1,590.90",122.10,"1,690","1,276.30","1,718.40","1,690","24,100.00",65,17.50,18.60,65,2.10,17.75,22.34,"12,067",709,"1,903",
,1,-,2,30.02,"1,555.65",147.60,650,"1,365.40","1,677.70","1,690","24,150.00",650,15.75,23.00,130,2.70,19.00,22.04,"3,220",145,237,
,2,-1,2,29.56,"1,508.15",161.60,650,"1,317.90","1,629.90","1,690","24,200.00",195,20.10,20.75,260,1.60,20.10,21.67,"17,420",746,"2,623",
