CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,1,-,3,-,"2,568.15",-155.00,130,"2,521.00","2,598.90",260,"23,100.00",65,3.75,4.75,520,-0.60,4.75,26.28,"3,868","1,081","2,794",
,1,-,3,-,"2,519.75",-159.50,650,"2,339.40","2,641.80",650,"23,150.00",455,3.85,4.95,65,-2.45,4.15,25.36,269,14,265,
,1,-,3,-,"2,470.20",-165.25,130,"2,421.00","2,498.30",130,"23,200.00",520,4.00,4.40,650,-2.00,4.00,24.79,685,112,682,
,2,1,2,-,"2,419.55",-165.50,650,"2,229.60","2,552.00",650,"23,250.00",975,4.30,5.70,"1,300",-2.00,4.30,24.57,78,40,121,
,3,-,2,-,"2,383.60",-167.85,650,"2,350.20","2,398.65",130,"23,300.00","2,665",4.60,5.50,650,-0.95,5.25,24.76,"1,653",43,791,
,3,-,4,-,"2,321.60",-163.10,650,"2,131.65","2,454.20","1,690","23,350.00",910,4.55,6.50,"1,300",-0.35,6.35,24.96,191,20,155,
,3,-,2,-,"2,286.60",-142.55,65,"2,100.10","2,299.70",130,"23,400.00",650,4.25,6.25,"1,300",-0.45,6.30,24.45,342,-10,257,
,2,-,2,-,"2,220.75",-149.00,65,"2,039.75","2,257.80",65,"23,450.00","1,040",4.60,6.65,"1,300",-2.40,4.65,22.98,293,-45,78,
,3,-,2,-,"2,186.40",-148.00,130,"2,165.20","2,290.40",975,"23,500.00",130,5.50,5.80,780,-1.15,5.80,23.22,"4,846",866,"2,678",
,3,-,3,-,"2,141.00",-129.35,650,"1,951.05","2,245.25",650,"23,550.00","1,625",5.00,7.40,"1,300",-1.85,6.45,23.10,260,31,169,
,4,-,3,-,"2,086.45",-158.60,650,"2,054.60","2,098.90",130,"23,600.00","1,690",6.40,6.65,130,-1.10,6.40,22.60,681,-73,207,
,3,-,3,-,"2,044.20",-140.90,650,"1,854.75","2,141.90",650,"23,650.00","2,730",6.40,7.40,195,-1.85,7.15,22.49,820,120,259,
,3,-,2,-,"1,987.85",-147.75,650,"1,957.10","2,091.50",650,"23,700.00",975,7.20,7.60,520,-1.35,7.20,22.03,"1,051",96,401,
,3,-,2,-,"1,959.55",-126.60,650,"1,769.30","2,040.35",650,"23,750.00",65,5.85,8.35,455,-0.85,7.60,21.73,177,110,213,
,3,-,3,-,"1,892.00",-147.70,650,"1,857.80","1,904.20",130,"23,800.00",65,7.45,7.85,390,-0.35,7.85,21.35,"3,431",436,"1,470",
,3,-,4,-,"1,853.50",-136.90,650,"1,663.90","1,942.55",650,"23,850.00",910,7.05,9.00,"1,300",-1.00,8.40,21.08,460,56,257,
,3,-,2,-,"1,813.45",-126.85,650,"1,623.15","1,799.80",130,"23,900.00",390,7.85,8.90,260,-0.35,8.80,20.74,"3,000",148,795,
,3,-,3,-,"1,740.20",-153.65,130,"1,721.80","1,784.55",65,"23,950.00",650,7.70,9.75,"1,300",-0.05,9.80,20.60,395,168,320,
,32,-1,2,-,"1,680.00",-181.20,130,"1,673.50","1,780.85",65,"24,000.00",65,9.15,9.50,"4,095",-1.55,9.15,19.87,"24,765","6,690","10,277",
,3,-,3,-,"1,641.95",-150.15,130,"1,609.30","1,657.00",130,"24,050.00",65,9.50,9.65,65,0.15,10.70,19.89,810,-35,352,
,4,-,4,-,"1,588.70",-157.20,130,"1,570.30","1,598.80",130,"24,100.00",195,9.75,10.60,260,-0.45,10.65,19.36,"3,699",85,"1,178",
,5,-,5,-,"1,563.10",-131.75,130,"1,519.60","1,554.95",130,"24,150.00",650,8.70,11.80,"1,300",-0.55,11.25,19.03,435,-108,117,
,5,-,3,-,"1,490.10",-175.30,130,"1,473.25","1,626.55","1,690","24,200.00",650,9.50,10.90,195,-3.05,9.45,17.96,"5,404",494,"2,173",
,6,-,4,-,"1,424.65",-184.20,130,"1,422.25","1,575.20","1,690","24,250.00",65,10.95,14.50,"1,300",-2.80,10.20,17.69,"1,111",52,260,
,6,-,2,-,"1,372.50",-109.15,130,"1,376.10","1,390.20",65,"24,300.00",65,10.00,12.90,65,-1.80,12.05,17.70,"3,567",166,"1,016",
,9,-,3,-,"1,342.20",-167.70,130,"1,323.50","1,351.70",130,"24,350.00",195,11.65,13.30,650,-2.70,11.45,17.01,"1,189",97,329,
,8,-2,2,-,"1,308.50",-156.35,130,"1,277.80","1,306.25",130,"24,400.00",650,10.55,16.00,"1,365",-2.75,12.60,16.79,"3,262",178,893,
,9,-,2,-,"1,244.10",-124.00,130,"1,225.60","1,375.25","1,690","24,450.00",845,11.00,18.35,650,-4.10,12.65,16.27,"1,469",105,351,
,90,2,72,-,"1,190.00",-129.55,130,"1,186.05","1,198.00",65,"24,500.00","1,300",14.00,14.30,195,-2.70,14.00,16.05,"17,803","2,815","6,978",
,27,-3,17,-,"1,125.45",-114.55,130,"1,128.20","1,155.25",260,"24,550.00",195,14.60,17.75,"1,300",-3.90,14.60,15.64,"2,213",93,536,
,68,18,28,-,"1,112.00",-110.20,65,"1,000.10","1,103.45",65,"24,600.00",650,15.75,17.10,65,-3.45,15.75,15.33,"6,537",344,"2,473",
,9,-13,17,-,"1,033.90",-172.25,130,922.20,"1,056.90",130,"24,650.00",650,15.60,19.40,650,-2.65,17.60,15.13,"2,139",318,567,
,110,-20,39,-,992.95,-157.30,65,991.00,"1,010.30",65,"24,700.00",520,17.00,19.20,65,-2.05,19.35,14.87,"22,621","4,430","7,907",
,109,-22,85,-,957.35,-153.20,130,941.65,951.30,195,"24,750.00",780,18.65,21.90,780,-3.00,21.40,14.63,"3,207",153,"1,091",
,492,271,610,-,901.65,-133.25,130,896.15,904.75,65,"24,800.00",65,22.70,23.65,585,-2.05,23.65,14.38,"15,340",780,"5,497",
,74,-1,17,9.20,877.25,-101.95,130,841.50,864.50,130,"24,850.00",260,24.85,26.00,65,-3.05,25.10,13.98,"2,400",-23,774,
,435,-17,263,-,802.85,-126.60,130,801.90,810.40,65,"24,900.00",65,28.20,28.55,65,-2.55,27.95,13.75,"18,907",516,"5,608",
,237,-17,36,-,773.10,-161.50,130,754.55,763.50,195,"24,950.00",65,30.70,31.75,65,-3.35,31.40,13.54,"3,980",490,"1,235",
,"1,922",251,"1,547",-,718.65,-128.30,130,709.15,718.20,130,"25,000.00",195,35.00,35.80,325,-1.35,35.80,13.39,"36,571","2,467","13,928",
,80,-14,52,8.82,683.00,-114.40,65,657.70,672.20,195,"25,050.00",65,39.15,40.60,130,0.65,40.60,13.22,"2,453",309,"1,041",
,876,132,746,-,619.90,-141.85,195,619.50,627.20,65,"25,100.00",65,44.40,45.30,195,1.00,44.50,12.91,"12,178",687,"4,178",
,102,-10,76,6.98,580.00,-145.35,130,575.15,584.00,65,"25,150.00",65,50.50,51.50,65,1.75,51.05,12.79,"4,943","1,167","1,749",
,"2,452",103,"1,202",7.72,536.45,-137.70,130,532.60,539.40,65,"25,200.00",195,57.60,58.75,65,1.65,57.60,12.60,"14,516","1,060","7,000",
,222,1,150,8.34,495.60,-131.15,130,487.40,499.55,65,"25,250.00",65,65.60,66.85,65,5.20,66.40,12.52,"8,596","1,267","2,172",
,"1,558",-11,"1,280",8.34,451.80,-142.55,130,451.90,462.80,65,"25,300.00",65,75.55,76.30,325,7.10,76.35,12.45,"19,267",286,"5,230",
,327,35,889,8.81,415.00,-116.45,65,413.85,418.90,195,"25,350.00",65,86.00,87.55,65,9.55,86.05,12.28,"15,628",997,"2,631",
,"3,388",31,"4,838",9.11,379.05,-121.45,65,376.45,379.40,65,"25,400.00",65,98.05,99.00,130,11.05,98.10,12.18,"26,325","1,206","6,633",
,374,-33,"1,203",9.29,343.80,-116.70,65,340.70,343.80,65,"25,450.00",65,111.05,113.10,65,18.00,112.30,12.13,"10,010",-868,"1,066",
,"7,451","2,097","17,168",9.18,306.30,-118.40,65,306.05,309.40,65,"25,500.00",65,126.75,128.75,65,17.75,126.15,11.98,"39,559",928,"8,813",
,618,10,"3,465",9.30,274.50,-110.60,195,271.60,274.45,65,"25,550.00",195,143.85,145.10,195,21.60,144.90,12.02,"10,677",234,"1,495",
