CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,13,-5,17,-,"1,391.80",108.45,65,"1,498.60","1,512.50",65,"24,200.00",520,3.15,3.30,"25,740",-0.60,3.25,51.75,"4,11,173","25,121","49,956",
,21,15,18,-,"1,338.20",-373.85,65,"1,447.85","1,461.95",130,"24,250.00",260,3.40,3.50,"1,755",-0.60,3.45,50.62,"1,83,678","4,607","8,233",
,8,-5,14,42.19,"1,390.45",144.75,65,"1,400.75","1,412.60",65,"24,300.00","1,755",3.50,3.65,65,-0.75,3.60,49.35,"6,21,827","22,747","61,159",
,74,67,99,-,"1,235.05",-392.30,130,"1,351.80","1,361.80",130,"24,350.00","60,970",3.80,3.90,65,-0.80,3.80,48.15,"2,84,272","6,349","11,443",
,47,-5,46,57.27,"1,302.55",187.55,65,"1,303.65","1,312.45",65,"24,400.00","1,755",3.80,4.00,65,-1.05,3.85,46.65,"6,40,836","26,459","50,075",
,10,3,62,53.18,"1,250.00",-308.00,130,"1,253.10","1,262.60",130,"24,450.00","1,105",4.20,4.35,"2,470",-1.10,4.20,45.64,"4,24,299","4,670","10,950",
,302,-422,866,58.13,"1,209.00",211.65,65,"1,206.70","1,210.00",65,"24,500.00",455,4.50,4.65,"1,365",-1.25,4.50,44.50,"16,20,575","73,756","1,90,326",
,31,9,37,-,"1,040.00",42.70,260,"1,154.35","1,162.20",65,"24,550.00","1,040",4.65,4.85,715,-1.55,4.65,43.08,"4,56,425","5,472","15,118",
,101,-94,333,54.45,"1,109.50",195.95,130,"1,104.85","1,113.00",65,"24,600.00",65,4.90,5.00,585,-1.70,5.00,41.92,"9,69,456","25,247","61,350",
,31,5,50,-,"1,030.00",74.50,130,"1,055.35","1,064.40",65,"24,650.00","1,755",5.20,5.35,650,-2.35,5.15,40.46,"6,30,842","9,497","19,291",
,215,-17,411,45.05,"1,001.30",206.30,65,"1,005.90","1,012.70",65,"24,700.00","2,015",5.35,5.55,195,-2.75,5.40,39.09,"10,66,698","41,841","71,228",
,139,24,301,43.68,952.00,193.70,65,956.25,965.00,65,"24,750.00",260,5.60,5.80,"2,015",-3.45,5.60,37.63,"6,37,166","2,544","18,518",
,588,-410,"1,765",44.35,906.00,216.10,65,906.65,913.25,130,"24,800.00",780,5.85,6.10,910,-3.90,6.10,36.46,"10,77,527","16,050","64,345",
,224,64,254,43.57,858.15,196.35,130,857.50,865.30,130,"24,850.00","2,015",6.55,6.65,"2,470",-4.45,6.65,35.27,"5,75,811","12,888","26,998",
,435,-190,994,38.56,803.00,201.75,130,807.75,815.15,130,"24,900.00","41,080",7.00,7.10,"1,755",-5.45,7.00,33.83,"9,07,212","7,590","53,813",
,309,110,680,37.20,754.00,194.70,130,758.50,764.10,130,"24,950.00",260,7.40,7.55,845,-6.60,7.55,32.51,"5,25,959","5,843","25,377",
,"1,974","-3,229","22,615",40.89,715.80,203.50,260,709.90,713.35,65,"25,000.00",260,8.05,8.15,"1,690",-8.05,8.15,31.16,"15,32,682","-5,355","1,22,226",
,426,-31,"2,669",35.10,657.75,195.60,130,658.85,666.15,260,"25,050.00",260,8.60,8.75,"1,755",-9.95,8.75,29.74,"5,06,288","4,513","21,441",
,"1,057",-795,"13,595",34.88,612.00,193.00,130,610.50,615.25,195,"25,100.00",585,9.05,9.40,"1,820",-12.45,9.40,28.29,"10,59,505","20,165","66,392",
,901,59,"10,982",32.93,562.65,188.90,65,562.25,567.35,130,"25,150.00","2,080",10.00,10.15,"1,755",-15.50,10.00,26.73,"8,18,511","14,180","37,461",
,"2,721","-1,097","1,02,016",31.43,514.60,187.45,65,514.15,514.95,325,"25,200.00",260,10.70,10.90,"1,820",-20.80,10.75,25.18,"17,40,929","30,204","94,784",
,978,-560,"62,362",29.42,465.45,179.75,65,465.30,466.75,195,"25,250.00",780,11.70,11.90,650,-26.35,11.90,23.76,"13,52,596","24,555","51,687",
,"6,299","-3,252","4,02,281",27.53,416.90,171.25,65,416.45,417.50,390,"25,300.00",325,13.10,13.30,"1,560",-34.80,13.10,22.23,"30,92,074","10,545","1,04,365",
,"2,856",-843,"4,55,347",25.45,368.05,160.40,65,368.25,369.15,585,"25,350.00",195,14.70,14.85,"1,820",-43.85,14.70,20.74,"24,81,527","36,316","62,068",
,"10,682","-12,050","20,68,354",23.72,320.75,148.70,195,320.00,321.05,260,"25,400.00","1,170",16.65,16.80,"1,755",-56.70,16.65,19.21,"60,63,257","86,722","1,55,707",
,"11,813","-14,837","30,75,127",21.89,273.80,133.40,455,273.00,273.90,650,"25,450.00",715,19.10,19.30,"2,080",-71.75,19.10,17.64,"52,71,972","74,568","1,10,704",
,"48,871","-94,141","81,80,009",19.64,226.00,113.20,260,225.40,226.00,130,"25,500.00",325,22.35,22.60,715,-89.65,22.35,16.07,"97,07,544","1,16,490","2,17,530",
,"30,627","-53,381","70,93,214",17.93,181.55,91.60,65,181.50,182.15,455,"25,550.00",195,27.70,27.85,130,-108.00,27.75,14.71,"59,88,383","77,526","1,08,951",
,"88,513","-1,08,788","1,06,26,494",16.27,139.25,68.65,195,139.25,140.05,455,"25,600.00",195,36.10,36.30,325,-131.25,36.45,13.58,"60,34,319","1,00,780","1,61,794",
,"52,429","-24,580","62,67,478",15.42,104.05,48.70,"9,100",104.00,104.45,195,"25,650.00",325,50.15,50.40,130,-152.00,50.15,12.73,"23,96,088","59,259","79,102",
,"1,27,548","-10,594","71,80,675",14.99,75.40,31.90,195,75.05,75.40,455,"25,700.00",260,70.50,70.90,650,-168.85,70.35,12.14,"19,53,829","71,317","99,482",
,"81,498","13,080","39,89,693",14.72,52.55,17.65,"3,055",52.50,52.90,325,"25,750.00",195,97.80,98.30,130,-185.20,97.80,11.77,"4,11,453","10,054","20,734",
,"1,52,117","-9,338","44,71,885",15.04,37.40,8.70,455,37.40,37.65,455,"25,800.00",390,132.85,133.30,65,-194.45,133.30,11.83,"4,78,696","-4,234","29,910",
,"90,658","-14,333","23,99,616",15.77,27.75,3.70,325,27.75,27.90,455,"25,850.00",260,173.35,174.05,195,-200.10,172.90,11.69,"79,978","-4,042","9,755",
,"1,44,059","-26,911","26,85,187",16.65,21.15,0.35,"3,770",21.00,21.15,390,"25,900.00",130,216.30,216.80,195,-200.40,216.65,11.59,"1,16,702","-11,065","16,643",
,"81,931","-16,758","13,65,434",17.66,16.70,-1.50,"1,430",16.60,16.70,195,"25,950.00",195,261.75,262.65,260,-202.60,262.40,10.88,"18,108","-2,283","7,059",
,"2,10,612","-47,298","26,14,893",18.55,13.05,-3.00,195,12.95,13.10,975,"26,000.00",195,308.10,309.10,260,-205.25,309.20,-,"74,227","-4,954","18,116",
,"61,924","-45,470","10,48,738",19.30,10.05,-4.10,390,10.05,10.20,975,"26,050.00",65,355.30,356.40,260,-209.95,357.00,-,"3,934",-593,"1,373",
,"1,09,908","-23,516","13,57,468",20.17,8.00,-4.65,"4,095",7.75,8.00,"3,965","26,100.00",195,402.60,404.25,650,-205.50,402.00,-,"7,261","-2,054","6,843",
,"34,162","-8,224","8,29,520",21.01,6.40,-4.90,325,6.25,6.40,650,"26,150.00",195,449.65,452.75,195,-205.75,453.70,-,"1,215",-344,"1,157",
,"97,233","-13,552","13,66,164",21.79,5.10,-5.20,"1,040",4.95,5.20,"1,300","26,200.00",65,500.00,501.60,195,-207.15,501.10,-,"6,573","-1,134","2,913",
,"35,533","-7,503","7,94,660",22.52,4.05,-5.40,260,3.95,4.05,"1,430","26,250.00",65,547.65,553.10,260,-209.75,550.00,-,656,-200,"1,072",
,"85,045","-8,291","14,96,119",23.26,3.25,-5.25,"7,670",3.10,3.30,"1,885","26,300.00",260,597.35,601.15,260,-206.60,600.00,-,"2,344",-967,"3,375",
,"32,096","-2,327","7,65,350",23.81,2.50,-5.15,"1,755",2.55,2.65,"2,015","26,350.00",130,644.70,650.75,195,-204.00,654.40,-,305,-117,483,
,"81,088","-11,786","12,13,659",24.75,2.15,-4.95,"14,690",2.15,2.20,"2,925","26,400.00",130,696.45,700.05,65,-209.20,700.00,-,848,-374,"1,190",
,"28,942","-8,820","5,44,998",25.84,1.95,-4.65,"2,665",1.80,1.95,"1,170","26,450.00",130,743.25,750.75,130,-182.20,759.40,-,78,-13,378,
,"1,90,792","-17,322","17,37,163",27.07,1.85,-4.35,"1,950",1.75,1.90,"46,475","26,500.00",130,795.20,799.30,65,-219.15,797.00,-,"4,424","-2,060","2,354",
,"26,555","4,774","3,58,114",27.69,1.50,-4.05,65,1.50,1.60,"1,235","26,550.00",65,842.20,850.30,130,-121.70,890.00,48.36,45,-,238,
,"55,111","-45,061","6,80,982",28.66,1.35,-3.95,"5,330",1.30,1.35,"4,745","26,600.00",65,892.75,899.55,130,-222.40,903.40,-,251,-118,916,
,"12,416","-4,914","2,17,260",30.00,1.35,-3.45,520,1.30,1.40,"5,200","26,650.00",65,942.05,951.15,130,-141.05,963.25,33.93,18,4,216,
,"52,909","-38,590","6,76,648",30.88,1.20,-3.20,390,1.20,1.25,"2,860","26,700.00",65,986.75,999.55,130,-192.50,"1,001.25",-,118,-55,258,
,"11,895","-8,596","1,77,849",32.19,1.20,-2.80,455,1.20,1.30,"1,235","26,750.00",65,"1,039.05","1,050.95",130,-146.05,"1,063.25",36.90,11,8,82,
,"74,799","-62,319","6,40,855",33.49,1.20,-2.50,"42,120",1.15,1.20,"9,230","26,800.00",195,"1,094.35","1,103.85",130,-189.80,"1,101.20",-,244,-122,265,
,"11,060","-9,580","1,32,605",34.60,1.15,-2.30,130,1.15,1.25,"2,665","26,850.00",65,"1,131.80","1,166.75",65,339.30,"1,233.55",77.16,6,-3,5,
,"37,836","-34,101","3,87,532",35.88,1.15,-2.05,"1,365",1.10,1.15,"4,485","26,900.00",65,"1,189.75","1,202.10",130,-142.45,"1,212.55",39.94,173,63,102,
,"5,755","-8,016","1,26,248",36.96,1.10,-2.00,"1,820",1.10,1.25,"2,275","26,950.00",130,"1,231.50","1,250.15",130,-143.45,"1,250.00",-,9,1,14,
,"1,35,736","-1,14,894","12,21,212",38.22,1.10,-1.85,"15,275",1.05,1.10,"65,650","27,000.00",325,"1,295.45","1,299.50",65,-195.75,"1,298.80",-,"1,638","-1,201",451,
,"7,087","-5,296","1,02,396",39.47,1.10,-1.60,"6,110",1.05,1.15,"3,900","27,050.00",390,"1,292.00","1,402.70",390,-,"1,057.70",-,-,-,4,
,"18,035","-27,346","1,87,209",40.05,0.95,-1.60,65,0.95,1.00,910,"27,100.00",65,"1,384.00","1,450.45",130,373.60,"1,478.30",86.04,12,-2,11,
,"15,349","3,145","83,198",41.27,0.95,-1.50,"1,430",0.95,1.00,"15,795","27,150.00",390,"1,403.15","1,484.30",65,497.40,"1,676.60",131.41,5,-3,8,
,"38,662","-32,337","2,10,805",42.73,1.00,-1.40,"9,945",0.90,1.00,"10,725","27,200.00",65,"1,472.65","1,548.20",65,-120.00,"1,500.00",-,2,1,6,
,"6,447","-8,285","63,489",43.70,0.95,-1.25,"5,330",0.95,1.05,130,"27,250.00",195,"1,544.15","1,593.55",260,414.65,"1,681.00",110.02,61,-8,49,
,"25,670","-41,724","2,17,423",44.90,0.95,-1.20,65,0.95,1.00,520,"27,300.00",65,"1,587.45","1,643.05",260,411.80,"1,761.90",121.42,64,-25,40,
,"3,841","-8,278","57,128",46.10,0.95,-1.10,65,0.95,1.05,"3,640","27,350.00",390,"1,603.90","1,700.95",390,-,"1,353.20",-,-,-,1,
,"36,178","-10,176","1,55,704",47.81,1.05,-1.00,"5,330",0.95,1.00,390,"27,400.00",65,"1,656.75","1,723.30",65,302.25,"1,718.25",63.15,2,-,7,
,"10,006","-1,461","45,652",46.96,0.70,-1.20,"7,930",0.70,0.75,"9,685","27,450.00",65,"1,701.60","1,756.15",260,294.65,"1,782.35",77.17,4,1,5,
,"1,00,562","-88,420","4,93,312",48.45,0.75,-1.15,"1,62,695",0.70,0.75,"16,315","27,500.00",130,"1,779.85","1,799.80",130,-192.05,"1,800.00",-,92,-59,106,
,"7,963","-2,610","28,722",49.60,0.75,-1.00,"2,860",0.70,0.75,"10,010","27,550.00",780,"1,678.10","1,900.85",390,7.50,"2,065.00",-,-,-,4,
,"26,124","-6,441","67,730",50.40,0.70,-1.00,"50,960",0.65,0.70,"10,140","27,600.00",65,"1,884.40","1,948.45",65,215.80,"1,852.10",-,6,1,5,
,"8,912","1,745","43,862",51.16,0.65,-0.95,"36,790",0.60,0.70,"7,280","27,650.00",65,"1,906.55","2,000.75",65,301.20,"2,103.85",134.73,2,-,218,
,"54,899","3,425","2,40,455",51.44,0.55,-0.95,"25,480",0.55,0.60,"48,620","27,700.00",65,"1,965.80","2,015.95",65,218.25,"2,073.10",107.76,5,-,5,
